CODICESCUOLA,SITOWEBSCUOLA,SITOWEBSCUOLA_FIX
BNPC002026,www.iistelese.it,https://www.iistelese.edu.it/
NARC11401V,www.leonenobile.edu.it,https://www.leonenobile.edu.it
BGTA03101C,http//www.iisrigonistern.it,https://www.iisrigonistern.it
VRTD004015,www.dalcero.gov.it,https://www.dalcero.edu.it
VCTF021018,www.itis.it,https://www.itis.it
RMPS07701G,http//www.scuolesuperioridizagarolo.gov.it,https://www.scuolesuperioridizagarolo.edu.it
NATF09201R,http//www.iispiscopo.edu.it,https://www.iispiscopo.edu.it
SARH011016,www.iispisacanesapri.gov.it,https://www.iispisacanesapri.edu.it
NAPM06801V,www.istitutosuperioregentileschi.it,https://www.istitutosuperioregentileschi.it
RMPS280004,liceorighiroma.it,https://www.liceorighiroma.it
CAPS13000V,www.liceoeuclidecagliari.gov.it,https://www.liceoeuclidecagliari.edu.it
BGTD01201D,www.istitutofantoni.it,https://www.istitutofantoni.it
VRRI01000R,www.giorgivr.it,https://giorgivr.it/
MITD450009,www.itcserasmo.it,https://www.itcserasmo.it
UDTD01201R,www.isismanzini.it,https://www.isismanzini.edu.it/
CZPM00101D,www.iisfermi.gov.it,https://www.iisfermi.edu.it
RMPC06201P,www.liceodesanctisroma.gov.it,https://www.liceodesanctisroma.edu.it
MITD02701T,www.istitutoleonardodavinci.gov.it,https://www.istitutoleonardodavinci.edu.it/IISLeonardo/
PNTA00401B,www.isspilimbergo.gov.it,https://www.isspilimbergo.edu.it
FIPC001014,www.liceomachiavelli-firenze.gov.it,https://www.liceomachiavelli-firenze.edu.it/it/
VITF02000X,www.itisrossi.edu.it,https://www.itisrossi.edu.it
RMTL00801B,www.leopoldopirelli.it,https://www.leopoldopirelli.it
LCTF012018,www.istitutofiocchi.it,https://www.istitutofiocchi.it
BGPS01201N,www.istitutofantoni.it,https://www.istitutofantoni.it
ENPS019018,www.liceotesta.gov.it,https://www.liceotesta.edu.it
UDTD02101G,http//www.itzanon.gov.it,https://www.itzanon.edu.it
AQPC012014,www.torloniabellisario.it,https://www.torloniabellisario.it
RAPC04000C,WWW.LICEOTORRICELLI-BALLARDINI.GOV.IT,https://www.LICEOTORRICELLI-BALLARDINI.edu.IT
BARI052018,www.ipsiarchimede.gov.it,https://www.ipsiarchimede.edu.it
CEPC03301T,www.isissamaldinevio.gov.it,https://www.isissamaldinevio.edu.it
GRPS00302C,www.isisamiataovest.it,https://www.isisamiataovest.it
CNTD04000P,www.itcbonelli.it,https://itcbonelli.edu.it/
MITD096018,www.iisfalcone-righi.gov.it,https://www.iisfalcone-righi.edu.it
TORI06601T,www.gmca.gov.it,https://gmca.edu.it/
SIPM00202D,www.piccolominisiena.edu.it,https://www.piccolominisiena.edu.it
NAPC007017,www.istitutoaxelmunthe.gov.it,https://www.istitutoaxelmunthe.edu.it
BISL00101R,www.liceosella.it,https://www.liceosella.it
GERI01101X,www.nattadeambrosis.gov.it,https://www.nattadeambrosis.edu.it
ORPM01000T,www.magicroce.gov.it,https://www.magicroce.edu.it
VRPS06000L,www.liceomedivr.gov.it,https://www.liceomedivr.edu.it
RGRC01301T,www.istitutoferraris.gov.it,https://www.istitutoferraris.edu.it
CETD023016,http//www.isissmajorana.gov.it,https://www.isissmajorana.edu.it
PCPS02000T,www.liceorespighi.it,https://www.liceorespighi.edu.it/
RMPS29000P,www.liceovolterra.gov.it,https://www.liceovolterra.edu.it
RMTN073012,www.isisdarwin.gov.it,https://www.isisdarwin.edu.it
BGPS03201V,www.nattabg.gov.it,https://www.nattabg.edu.it
PATD01701N,http//www.isisgangi.gov.it,https://www.isisgangi.edu.it
FRPS040005,www.liceoscientificosora.gov.it,https://www.liceoscientificosora.edu.it
AGPM03000A,www.liceopoliti.it,https://www.liceopoliti.it
BRTD100004,www.iissferrarisdemarcovalzani.edu.it,https://www.iissferrarisdemarcovalzani.edu.it
CEPS07000V,www.liceogalilei.com,https://www.liceogalilei.com
CEPC02000P,CEPC02000P@ISTRUZIONE.IT,https://www.CEPC02000P@ISTRUZIONE.IT
CSRH03401N,iispraia.gov.it,https://iispraia.edu.it/
RMRH04601N,www.istitutostendhal.gov.it,https://www.istitutostendhal.edu.it
MITD400008,www.itsos-mariecurie.gov.it,https://www.itsos-mariecurie.edu.it
NOTA00302C,www.bonfantini.it,https://www.bonfantini.it
UDPS012011,www.isismanzini.it,https://www.isismanzini.edu.it/
VIPM009015,www.martini-schio.it,https://www.martini-schio.it
MIPS027012,www.istitutoleonardodavinci.edu.it,https://www.istitutoleonardodavinci.edu.it/IISLeonardo/
PNTN00401Q,www.isspilimbergo.gov.it,https://www.isspilimbergo.edu.it
TOPS070007,www.curiepinerolo.gov.it,https://www.curiepinerolo.edu.it
BNTA01601G,www.galilei.it,https://www.galilei.it
LUTD02301B,www.piaggia.it,https://www.piaggia.it
FIPM001018,www.liceomachiavelli-firenze.gov.it,https://www.liceomachiavelli-firenze.edu.it/it/
TORC017021,www.ferrarisusa.gov.it,https://ferrarisusa.edu.it/
BITF00401D,www.liceocossatese.it,https://www.liceocossatese.it
LCSL01301V,http//www.iismedardorosso.gov.it/,https://www.iismedardorosso.edu.it/
REPC030008,www.liceoariostospallanzani-re.gov.it,https://www.liceoariostospallanzani-re.edu.it
BSRC03401G,www.falconeiis.edu.it,https://falconeiis.edu.it/
BSRC01101V,www.istitutocapirola.gov.it,https://istitutocapirola.edu.it/
GRTD00101G,www.isufol.net,https://www.isufol.net
CTRI03801G,www.FERMIEREDIA.IT,https://www.FERMIEREDIA.IT
FIPM008013,www.istitutobalducci.gov.it,https://www.istitutobalducci.edu.it
BOTD01701E,www.istitutomattei.bo.it,https://www.istitutomattei.bo.it
PDTD01000N,www.calvipd.gov.it,https://www.calvipd.edu.it
GETF01103V,www.nattadeambrosis.gov.it,https://www.nattadeambrosis.edu.it
APPC00901N,www.itcsbt.it,https://www.itcsbt.it
AGRI016019,www.iissarena.gov.it,https://www.iissarena.edu.it
MOTF002011,www.istitutolevi.it,https://www.istitutolevi.it
VRTF00401B,www.dalcero.gov.it,https://www.dalcero.edu.it
RISD01101R,www.iisgregoriodacatino.gov.it,https://www.iisgregoriodacatino.edu.it
BATL07000T,www.nervigalilei.gov.it,https://www.nervigalilei.edu.it
RMPS26000V,www.liceopasteur.gov.it,https://www.liceopasteur.edu.it
CAPS050007,http//www.pacinotti.gov.it,https://www.pacinotti.edu.it
AGPS02000P,www.liceofermisciacca.org,https://liceofermisciacca.edu.it/
BGTD01101N,isiseinaudi.it,https://www.isiseinaudi.edu.it/
PRPC010001,www.liceoromagnosi.gov.it,https://www.liceoromagnosi.edu.it
SITA00901G,www.iisricasoli.it,https://www.iisricasoli.edu.it/
TVTD007011,www.iisvittorioveneto.gov.it,https://www.iisvittorioveneto.edu.it
PISD00101C,www.iiscarducci.gov.it,https://www.iiscarducci.edu.it
CNSL02401V,www.bianchivirginio.it,https://www.bianchivirginio.it
CSPC03401R,iispraia.gov.it,https://iispraia.edu.it/
REPM010007,www.liceocanossa.gov.it,https://www.liceocanossa.edu.it
MIPM00301E,www.iisbachelet.gov.it,https://iisbachelet.edu.it/
BSTF033019,www.iislonato.gov.it,https://iislonato.edu.it/
NAPS00701A,www.istitutoaxelmunthe.gov.it,https://www.istitutoaxelmunthe.edu.it
MITD52000A,www.matteirho.gov.it,https://matteirho.edu.it/
TRSD002017,www.iisacp.gov.it,https://www.iisacp.edu.it
BRTF01701X,www.majoranabrindisi.it,https://www.majoranabrindisi.edu.it/
NAPS540009,www.liceotorricellisommavesuviana.gov.it,https://www.liceotorricellisommavesuviana.edu.it
MITD09301R,www.curiesraffa.it,https://www.curiesraffa.it
TOTF01701D,www.ferrarisusa.gov.it,https://ferrarisusa.edu.it/
BAPS200003,http//www.liceofederico.gov.it/,https://liceofederico.edu.it/
LUPS01601C,www.istitutofermi.it,https://www.istitutofermi.it
CHPS030005,www.liceoscientificovasto.gov.it,https://www.liceoscientificovasto.edu.it
ALRC00601L,www.vincialessandria.it,https://www.vincialessandria.it
BSRI00801Q,www.antoniettiseo.gov.it,https://antoniettiseo.edu.it/
SAPC012015,http//www.liceoparmenidevallo.gov.it,https://liceoparmenidevallo.edu.it/
CBRC05000A,www.professionalevcuococb.it,https://www.professionalevcuococb.it
LEPS03701Q,www.iissmedi.it,https://iissmedi.it/
LERI016032,www.iisstricase.it,https://www.iisstricase.it
SIPM011017,www.istitutobandini.it,https://www.istitutobandini.it
MEPM03401V,www.liceomedi.gov.it,https://www.liceomedi.edu.it
BSRI01701E,http//www.provincia.brescia.it,https://www.provincia.brescia.it
PAPS01701T,http//www.isisgangi.edu.it/,https://www.isisgangi.edu.it/
COPS00301N,http//www.istitutosantelia.edu.it,https://www.istitutosantelia.edu.it
SITF00801C,www.iisroncalli.gov.it,https://www.iisroncalli.edu.it
LOPS010007,www.liceogandini.gov.it,https://www.liceogandini.edu.it
BARI130018,www.ipsiarchimede.gov.it,https://www.ipsiarchimede.edu.it
ANTD01901L,www.panzini-senigallia.it,https://www.panzini-senigallia.it
TVRI00701A,www.iisvittorioveneto.gov.it,https://www.iisvittorioveneto.edu.it
SPTD011015,www.parentucelli-arzela.gov.it,https://www.parentucelli-arzela.edu.it
CEPC10001B,www.isissamaldinevio.gov.it,https://www.isissamaldinevio.edu.it
RMPS27000D,www.liceoplinio.gov.it,https://www.liceoplinio.edu.it
PGRH02000B,www.alberghieroassisi.it,https://www.alberghieroassisi.it
MOTF00901Q,iisguglielmomarconi.gov.it,https://www.iisguglielmomarconi.edu.it
SAPS02401E,www.istitutoglorioso.gov.it,https://www.istitutoglorioso.edu.it
VIRI00701N,www.silvioceccato.gov.it,https://www.silvioceccato.edu.it
TORI01702N,www.ferrarisusa.gov.it,https://ferrarisusa.edu.it/
PDSD03000D,liceoartisticoselvatico.gov.it,https://www.liceoartisticoselvatico.edu.it
BSRI03301C,www.iislonato.gov.it,https://iislonato.edu.it/
MITD51000Q,www.jacoponizzola.edu.it,https://www.jacoponizzola.edu.it
RMRC00401A,www.professionalepalestrina.gov.it,https://professionalepalestrina.edu.it/
GETL007019,www.firpobuonarroti.gov.it,https://www.firpobuonarroti.edu.it
CARI02000L,www.ipsiaiglesias.edu.it,https://www.ipsiaiglesias.edu.it
SIRA00901Q,www.galilei.siena.it,http://galilei.edu.it
LUPS02301G,www.piaggia.it,https://www.piaggia.it
CNTF010005,www.itiscuneo.GOV.IT,https://www.itiscuneo.edu.IT
LCRI01201B,www.istitutofiocchi.it,https://www.istitutofiocchi.it
UDTD010004,http//www.itzanon.gov.it,https://www.itzanon.edu.it
VTTF00701D,www.midossi.gov.it,https://www.midossi.edu.it
FIRA00701Q,www.agrariofirenze.gov.it,https://www.agrariofirenze.edu.it
PZPS00201D,www.liceirionero.gov.it,https://www.liceirionero.edu.it
APTD00901L,www.itcsbt.it,https://www.itcsbt.it
MTRH011015,www.iisgiustinofortunato.gov.it,https://www.iisgiustinofortunato.edu.it
TPTD00202C,www.istitutodaguirre.gov.it,https://www.istitutodaguirre.edu.it
BRPS01701T,www.majoranabrindisi.it,https://www.majoranabrindisi.edu.it/
MORI00901V,iisguglielmomarconi.gov.it,https://www.iisguglielmomarconi.edu.it
VRPS04000B,www.messedaglia.gov.it,https://www.messedaglia.edu.it
TEPC05000A,www.liceosaffo.gov.it,https://www.liceosaffo.edu.it
MBPC02000X,www.liceozucchi.edu.it,https://www.liceozucchi.edu.it
BAPS12000B,www.lsgalilei.edu.it,https://www.lsgalilei.edu.it
LERI01601X,www.iisstricase.it,https://www.iisstricase.it
AGPM02000Q,www.mlking.gov.it,https://www.mlking.edu.it
LOPS02000T,liceonovello.gov.it,https://www.liceonovello.edu.it
VETD06000R,www.itcslazzari.gov.it,https://www.itcslazzari.edu.it
MEPC00101B,www.iismanzoni.gov.it,https://www.iismanzoni.edu.it
VTTF010008,www.ittvt.gov.it,https://www.ittvt.edu.it
BARH120005,www.icspinazzola.edu.it,https://www.icspinazzola.edu.it
NOPS040011,www.liceogalileiborgomanerogozzano.gov.it,https://www.liceogalileiborgomanerogozzano.edu.it
SATD02401A,www.istitutoglorioso.gov.it,https://www.istitutoglorioso.edu.it
MEPS22000L,www.liceomedi.gov.it,https://www.liceomedi.edu.it
GETN00701R,www.firpobuonarroti.gov.it,https://www.firpobuonarroti.edu.it
CTPS040009,www.liceogalileicatania.gov.it,https://www.liceogalileicatania.edu.it
RMTF110003,www.itisgiovannixxiii.it,https://www.itisgiovannixxiii.it
RMRI088017,www.iiscavazza.it,https://www.iiscavazza.it
REPC02000N,www.liceocorso.gov.it,https://www.liceocorso.edu.it
CZTD12000D,www.itegrimaldipacioli.it,https://www.itegrimaldipacioli.it
TPRH040003,http//www.ipseoatitone.gov.it/,https://www.ipseoatitone.edu.it/
AGTD01301C,www.recapriata.gov.it,https://www.recapriata.edu.it
TOPS018017,www.liceoeinsteintorino.it,https://www.liceoeinsteintorino.it
RMRH00401G,www.professionalepalestrina.it,https://www.professionalepalestrina.it
MEPS03401T,www.liceomedi.gov.it,https://www.liceomedi.edu.it
FERH00801C,www.istitutoremobrindisi.it,https://www.istitutoremobrindisi.it
BARI052029,www.ipsiarchimede.gov.it,https://www.ipsiarchimede.edu.it
NAPS02000Q,www.liceocolombo.edu.it,https://www.liceocolombo.edu.it
LERC037018,www.iissmedi.it,https://iissmedi.it/
LTTF01801P,www.isgalileisani.it,https://www.isgalileisani.it
SITD011012,www.istitutobandini.it,https://www.istitutobandini.it
MITF21000B,www.marconigorgonzola.gov.it,https://www.marconigorgonzola.edu.it
CTRA01101X,www.isradice.gov.it,https://www.isradice.edu.it
MIPS25000Q,www.liceobramante.edu.it,https://liceobramante.edu.it/
SPRA01101V,www.parentucelli-arzela.gov.it,https://www.parentucelli-arzela.edu.it
RMPS24000N,www.liceomorgagni.it,https://www.liceomorgagni.edu.it/
LETL02601G,www.istitutovanoninardo.gov.it,https://www.istitutovanoninardo.edu.it
BGPS01101T,isiseinaudi.it,https://www.isiseinaudi.edu.it/
AGPS02201B,www.iisodierna.edu.it,https://www.iisodierna.edu.it
NASD048013,www.isdegni.gov.it,https://www.isdegni.edu.it
SASL026013,www.iisteggiano.gov.it,https://www.iisteggiano.edu.it
TEPC030005,www.liceosaffo.gov.it,https://www.liceosaffo.edu.it
IMRC00201X,www.polotecnologicoimperiese.gov.it,https://www.polotecnologicoimperiese.edu.it
PIPC00101V,www.iiscarducci.gov.it,https://www.iiscarducci.edu.it
NOPS04000X,www.liceogalileiborgomanerogozzano.gov.it,https://www.liceogalileiborgomanerogozzano.edu.it
METD05000E,www.davincimilazzo.gov.it,https://www.davincimilazzo.edu.it
RMTN04601N,www.istitutostendhal.gov.it,https://www.istitutostendhal.edu.it
GEPM007014,www.firpobuonarroti.gov.it,https://www.firpobuonarroti.edu.it
VIPS02000T,WWW.LICEOLIOY.GOV.IT,https://www.LICEOLIOY.edu.IT
PITF030003,www.marconipontedera.gov.it,https://www.marconipontedera.edu.it
TARC05000G,www.cabrinitaranto.gov.it,https://www.cabrinitaranto.edu.it
BASL044011,www.istitutocolasanto.gov.it,https://www.istitutocolasanto.edu.it
TOPM018018,http//www.liceoeinsteintorino.it,https://www.liceoeinsteintorino.it
MIPS00301D,www.iisbachelet.gov.it,https://iisbachelet.edu.it/
BARM05301G,www.iissluigirusso.gov.it,https://www.iissluigirusso.edu.it
BSTD00801A,www.antoniettiseo.gov.it,https://antoniettiseo.edu.it/
RMPS180007,www.liceokennedy.it,https://www.liceokennedy.edu.it/
CATD006012,www.iiseinaudimuravera.it,https://www.iiseinaudimuravera.edu.it/
SITD008016,www.iisroncalli.gov.it,https://www.iisroncalli.edu.it
TEPS010003,https//www.liceoeinsteinte.gov.it,https://www.liceoeinsteinte.edu.it
BGTD030002,www.vittorioemanuele.gov.it,https://www.vittorioemanuele.edu.it
BSPS004017,www.ISTITUTOPERLASCA.GOV.IT,https://www.ISTITUTOPERLASCA.edu.IT
FOTB00901X,www.iisbaracca.it,https://www.iisbaracca.it
CATF023012,WWW.BUCCARIMARCONI.GOV.IT,https://www.BUCCARIMARCONI.edu.IT
PZSD00201X,www.ipsiapotenza.gov.it,https://www.ipsiapotenza.edu.it
PVTF01401Q,www.cardano.pv.it,https://www.itiscardanopv.edu.it/
FETD00801E,www.istitutoremobrindisi.it,https://www.istitutoremobrindisi.it
LOPM010008,www.maffeovegio.edu.it,https://maffeovegio.edu.it/
MEPS032038,www.iiscaminititrimarchi.gov.it,https://www.iiscaminititrimarchi.edu.it
MIPS08101P,www.verri.edu.it,https://www.verri.edu.it
BAPM057017,www.iisdellolio.edu.it,https://www.iisdellolio.edu.it
BARI130007,www.ipsiarchimede.gov.it,https://www.ipsiarchimede.edu.it
SPPC011016,www.parentucelli-arzela.gov.it,https://www.parentucelli-arzela.edu.it
SARI02401Q,WWW.ISTITUTOGLORIOSO.GOV.IT,https://www.ISTITUTOGLORIOSO.edu.IT
CTTD011016,www.isradice.gov.it,https://www.isradice.edu.it
FIPC014016,http//www.virgilioempoli.gov.it/,https://www.virgilioempoli.edu.it/
NAPM13301R,www.donmilaninapoli.gov.it,https://www.donmilaninapoli.edu.it
MEPS010008,liceoarchimedeme.it,https://www.liceoarchimedeme.it
MTPS00101R,www.iiscarlolevi.edu.it,https://www.iiscarlolevi.edu.it
VRTA01201N,www.stefanibentegodi.gov.it,https://www.stefanibentegodi.edu.it
PASD02201Q,www.delduca-biancaamato.it,https://www.delduca-biancaamato.edu.it/
VBSL001017,http//www.liceopierogobetti.gov.it,https://www.liceopierogobetti.edu.it
CTPS020004,www.liceoboggiolera.it,https://www.liceoboggiolera.it
LUTD01401L,www.iisdonlazzeristagi.edu.it,https://iisdonlazzeristagi.edu.it/
CNTL024018,www.bianchivirginio.it,https://www.bianchivirginio.it
AGRH01301A,www.recapriata.it,https://www.recapriata.it
SORI00801R,www.pinchetti.net,https://www.pinchetti.net
SIRC00901P,www.iisricasoli.it,https://www.iisricasoli.edu.it/
BOPS028015,https//www.liceofermibo.edu.it/,https://www.liceofermibo.edu.it/
RGTD00301E,www.istitutocarducci.gov.it,https://www.istitutocarducci.edu.it
MITF390005,www.itismattei.gov.it,https://www.itismattei.edu.it
ALSL013014,www.istitutocellini.it,https://www.istitutocellini.edu.it/
UDSD01000P,www.arteudine.gov.it,https://www.arteudine.edu.it
VTSD00702V,www.midossi.gov.it,https://www.midossi.edu.it
NAPS03000A,www.liceosilvestri.gov.it,https://www.liceosilvestri.edu.it
SITD00701A,www.istitutovaldichiana.it,https://www.istitutovaldichiana.it
SRTL01601X,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
TOPS04901V,WWW.iisfermigalileicirie.gov.it,https://www.iisfermigalileicirie.edu.it
COTF01000T,www.magistricumacini.edu.it,https://www.magistricumacini.edu.it
CAPS006016,www.iiseinaudimuravera.it,https://www.iiseinaudimuravera.edu.it/
PDTF007015,www.iiskennedy.it,https://www.iiskennedy.it
CZPS011013,www.is-sersale.gov.it,https://www.is-sersale.edu.it
BGTD150004,www.icvilminorediscalve.gov.it,https://icvilminorediscalve.edu.it/
AGRI02201L,www.iisodierna.edu.it,https://www.iisodierna.edu.it
MORI008013,www.galileimirandola.it,https://www.galileimirandola.edu.it/
BSRC00401Q,WWW.ISTITUTOPERLASCA.GOV.IT,https://www.ISTITUTOPERLASCA.edu.IT
SAPM026017,www.iisteggiano.gov.it,https://www.iisteggiano.edu.it
TEPM010004,milli-lyceum.it,https://www.milli-lyceum.it
NARI084011,www.isisdemedici.it,https://www.isisdemedici.it
GOTN011011,http//www.isispertini.gov.it,https://www.isispertini.edu.it
IMTF00201D,www.polotecnologicoimperiese.it,https://www.polotecnologicoimperiese.it
MNTA013023,www.isstrozzi.gov.it,https://www.isstrozzi.edu.it
NUPS012012,www.istitutosuperioresorgono.gov.it,https://www.istitutosuperioresorgono.edu.it
TASD02000N,https//www.alberghieromediterraneo.edu.it/,https://www.alberghieromediterraneo.edu.it/
