school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
CTTF039018,https://www.isfermiguttuso.edu.it,1211,1587,4182,376,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,10.05,6.4,2.79
PSTD10000N,https://www.itbramantegenga.edu.it/,2063,1587,4503,256,7,8.0,1.0,8.0,3.6,3.11,2.46,3.11,3.5,6.5,6.5,6.77,2.46
NASL102011,https://www.nittiportici.edu.it,390,1587,4967,220,7,6.0,1.0,8.0,3.6,2.2,6.5,2.43,2.07,6.5,10.06,2.57,0.71
SOPS050001,https://nerviferrari.edu.it/,1017,1587,5116,330,7,5.0,1.0,2.0,4.4,0.3,2.58,2.9,3.15,6.5,7.0,0.3,2.58
PATD03801P,https://www.iisspiolatorre.edu.it/,2164,1587,8817,280,4,9.0,1.0,62.0,2.4,1.83,5.81,6.5,6.13,6.5,2.8,6.5,1.13
BGRC01401T,https://islotto.edu.it/,687,1587,4494,338,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,25.36,2.1,2.58
AVSD02402R,https://www.isissdeluca.it,1422,1587,4149,374,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,9.97,4.94,2.79
SPTF00601X,https://www.capellinisauro.edu.it,1020,1587,5133,292,7,5.0,1.0,2.0,4.2,6.5,2.52,3.25,6.5,2.75,3.62,6.52,2.5
LUPC003017,https://www.istitutosuperiorebarga.edu.it,2179,1587,3882,278,7,8.0,1.0,11.0,3.4,6.5,2.46,3.13,3.52,6.5,6.5,4.83,2.46
CEPS020042,https://www.liceofermiaversa.edu.it,2800,1587,5741,669,11,9.0,1.0,13.0,3.5,1.4,7.09,0.75,8.94,1.2,7.0,7.0,1.2
MNTL009017,https://www.arcoeste.edu.it,888,1587,9626,451,7,5.0,1.0,2.0,4.4,3.13,2.47,3.12,3.53,6.5,2.78,0.92,2.47
RMTD031012,https://www.iispaolobaffi.edu.it/,1199,1587,4930,363,10,9.0,1.0,17.0,3.3,2.71,4.39,2.67,7.64,7.19,0.88,1.05,1.66
MIPS580006,https://www.omnicomprensivoeuropeo.edu.it,3145,1587,6020,292,7,8.0,1.0,13.0,3.4,3.11,2.46,3.1,3.5,6.5,6.5,8.97,2.46
NASL051019,https://www.liceoettoremajorana.edu.it,6658,1587,3226,602,7,7.0,1.0,7.0,4.2,7.0,0.31,2.18,0.3,0.3,4.49,7.0,0.3
CETD00401R,https://www.foscoloteano.it,2966,1587,5585,328,7,9.0,3.0,13.0,3.0,3.19,6.5,6.5,6.5,9.92,6.63,6.5,6.5
VRRH020011,https://www.berti.edu.it,2233,1587,4142,194,7,8.0,1.0,8.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,6.43,2.46
VBTD002012,https://www.ferrinifranzosini.edu.it,1473,1587,3714,213,7,8.0,1.0,8.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,4.54,2.46
TVRI010005,https://www.ipsia-galilei.edu.it,1685,1604,4441,349,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,3.1,6.5,9.93,4.4,2.58
ISPS012017,https://www.isismajoranafascitelli.edu.it,5477,1587,6663,628,10,1.0,1.0,8.0,3.9,7.0,2.8,2.86,7.0,3.12,4.75,3.67,4.42
CARH050001,https://www.alberghierogramsci.edu.it,2468,1587,4168,194,6,9.0,1.0,27.0,2.8,6.5,6.5,10.35,10.28,8.92,2.72,9.24,2.07
NAPC14000P,https://www.liceoumberto.it,1018,1587,2705,231,5,6.0,1.0,3.0,4.2,1.87,2.08,2.51,6.51,2.08,2.86,6.5,6.5
SAPS15000V,http://www.liceoscafati.it/wp/,1106,1587,4904,323,7,5.0,1.0,16.0,3.6,2.89,2.58,2.89,3.08,3.49,10.94,8.17,2.58
GRPC009017,https://www.daverrazzano.it,2108,1587,3578,344,8,7.0,3.0,8.0,4.0,1.05,6.5,0.75,3.18,6.5,6.5,1.05,1.05
BAPS002012,https://www.canudo.edu.it,11414,1587,5131,367,7,2.0,3.0,47.0,3.0,9.42,8.87,2.18,8.35,3.15,7.88,7.65,1.96
VRTD00101N,https://www.davincicerea.edu.it,3382,1587,6105,296,7,8.0,1.0,2.0,4.0,3.11,2.46,3.1,3.5,6.5,6.5,6.5,2.46
CTTL01701G,https://www.vaccarinict.it,3295,1587,3838,368,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.33,4.93,2.79
BSTD003017,https://www.bazolipolo.edu.it,1351,1587,3826,304,7,5.0,1.0,3.0,4.4,6.5,24.75,24.79,24.77,6.5,24.85,24.84,24.75
SVRC00601R,https://www.mazzinidavinci.edu.it,1407,1587,2509,155,5,9.0,2.0,4.2,4.1,6.5,2.54,1.57,3.32,6.5,2.59,2.97,2.43
CRPS014017,https://www.pacioli.edu.it/,2699,1587,6188,292,7,8.0,1.0,13.0,3.4,6.5,3.25,3.8,4.15,6.5,2.68,8.94,3.25
PIRH01000D,https://www.matteotti.it,10400,1587,13680,306,9,9.0,1.0,13.0,3.5,4.24,6.5,3.61,5.12,3.24,5.62,6.5,3.96
TVRH03000V,https://www.istitutoalberini.edu.it,3616,1587,4684,250,7,8.0,1.0,20.0,3.1,3.16,2.46,3.15,3.55,6.5,6.5,6.5,2.46
VVTH01000A,https://www.itnauticopizzo.edu.it/,4969,1587,4967,474,9,3.0,3.0,5.0,4.5,3.57,4.92,4.71,2.31,3.49,6.06,2.78,1.89
CATD01601L,https://www.itclevi.it,2795,1587,3949,296,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,8.74,6.5,2.58
MORI02000L,https://www.ipsiacorni.edu.it,2530,1587,2920,214,7,8.0,1.0,8.0,4.0,6.5,2.46,3.59,3.46,2.46,6.5,6.5,2.46
CEPS040003,https://www.liceopiedimontematese.edu.it,4388,1587,3788,559,7,7.0,1.0,7.0,4.0,3.12,2.28,3.12,3.6,7.0,4.55,4.4,2.28
CHSD009017,https://www.iislanciano.edu.it/,2383,1587,3237,392,9,7.0,1.0,9.0,3.7,54.74,2.4,4.74,6.5,53.08,3.85,6.5,6.5
SAPS120003,https://www.liceoemedi.edu.it,3022,1587,5868,274,5,3.0,3.0,9.0,3.8,1.53,1.88,0.6,2.94,1.95,14.05,6.5,0.67
NAPC19000Q,https://www.liceovittorioimbriani.edu.it,2926,1587,3692,431,7,9.0,3.0,14.0,3.6,5.55,6.5,3.93,5.79,6.5,6.5,6.5,0.6
PNSD020009,https://www.liceoartisticogalvani.edu.it,2600,1587,3134,251,7,8.0,1.0,12.0,3.4,6.5,6.5,2.69,4.54,2.46,6.5,6.5,3.72
LTTF090011,https://www.itisfondi.edu.it/,2628,1587,3632,316,7,5.0,1.0,3.0,4.4,3.09,2.78,3.09,6.5,3.29,8.43,4.91,6.5
PATD03701V,https://www.iseinaudipareto.edu.it,2282,1587,5268,371,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,9.42,4.94,2.79
PTPS03000X,https://liceosalutati.it/,1489,1587,5100,328,7,5.0,1.0,10.0,4.0,0.3,2.58,2.89,3.14,6.5,11.32,7.23,2.58
MBTD41000Q,https://www.mapelli-monza.edu.it,5060,1587,4374,200,4,9.0,3.0,36.0,2.5,24.95,6.5,3.36,3.56,6.5,6.35,24.96,24.97
PARH01000Q,http://www.ipssarpaoloborsellino.edu.it/ns/,2298,1587,4962,286,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.11,6.5,2.9,6.5,2.58
MITD026012,https://www.iiscremona.edu.it,3288,1587,2348,389,7,9.0,1.0,18.0,3.2,6.5,202.77,4.08,203.45,203.11,6.5,6.5,203.56
VVTN00201L,https://www.tecnologicovibo.edu.it,909,1587,4880,404,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.08,6.5,10.99,7.19,2.58
SAPS18000P,https://www.liceorescigno.edu.it,9379,1587,2693,360,7,6.0,1.0,17.0,3.3,37.55,2.21,3.3,4.67,2.21,3.92,6.5,0.78
SORH040004,https://www.ipcrottocaurga.edu.it,3250,1587,4352,266,7,8.0,1.0,17.0,3.0,6.5,2.7,3.32,1.85,2.7,6.5,6.5,3.6
PZRA010001,https://www.ipaafortunatopz.edu.it,3672,1587,3864,283,7,8.0,1.0,10.0,3.5,3.11,2.46,3.1,3.5,6.5,6.5,6.08,2.46
NAPC180005,https://www.liceopansini.edu.it,3246,1587,4210,465,7,7.0,1.0,7.0,4.2,3.13,2.28,3.12,3.62,6.5,6.38,6.5,2.28
CEPS03000C,https://www.LICEOFEDERICOQUERCIA.edu.IT,2416,1587,3938,400,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,14.45,6.5,9.63,5.02,2.79
TVPC120008,https://liceoflaminio.edu.it/,3151,1587,4696,354,6,9.0,1.0,5.0,4.2,6.5,1.89,2.67,2.03,6.5,6.5,3.48,1.88
CATF031022,https://www.asproni-fermi.edu.it,5757,1587,8899,365,6,9.0,3.0,10.0,4.0,1.53,0.9,1.67,2.59,6.5,3.16,3.0,6.5
RIPS070005,https://www.liceorocci.edu.it/,8155,1587,3227,164,4,9.0,1.0,31.0,2.8,2.57,6.4,6.5,3.13,5.47,6.5,6.5,0.98
FIRH020009,https://www.buontalenti.edu.it,3512,1587,5704,293,7,8.0,1.0,9.0,3.6,3.15,2.46,3.14,3.54,5.34,6.5,2.45,2.46
LERI049017,https://www.iisslfb.edu.it,5144,1587,4734,405,7,9.0,3.0,30.0,2.9,1.05,3.97,4.16,5.91,4.08,0.75,6.5,0.75
RNRI003015,https://www.isisstoninoguerra.edu.it/,2327,1587,4014,328,7,5.0,1.0,5.0,4.0,2.89,2.58,2.89,3.11,6.5,9.53,6.5,2.58
PZTD02801D,https://www.gasparrinimelfi.it,587,1604,848,2,1,9.0,1.0,18.0,3.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VATL013018,https://www.itetvarese.edu.it,2065,1587,5060,237,7,8.0,1.0,13.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,3.02,2.46
PDTD027014,https://www.leodavinci.edu.it,3094,1587,6664,280,7,8.0,1.0,21.0,3.0,6.5,6.5,4.15,3.07,2.09,6.5,6.5,3.39
PAPS060003,https://www.liceobasile.it,5904,1587,3535,340,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.29,6.5,8.63,4.86,2.79
TORH04201T,https://www.istitutogiolitti.edu.it,5614,1587,4265,344,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,3.11,4.73,9.71,3.37,6.5
RMSD10000R,https://www.liceoargan.edu.it,2691,1587,5051,561,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,2.89,3.38,5.5,12.96,7.0
ARRH01802G,https://www.fanfanicamaiti.edu.it,15878,1587,5341,131,5,4.0,3.0,17.0,3.6,6.5,1.48,6.5,1.53,2.67,1.22,1.72,3.22
SIPC002018,https://www.piccolominisiena.edu.it,8305,1587,4276,447,7,9.0,3.0,0.0,4.5,3.09,2.7,3.18,3.16,5.52,5.21,0.47,2.77
MITF070009,https://www.itisfeltrinelli.edu.it,2389,1587,4188,316,7,8.0,1.0,14.0,3.4,6.5,2.64,3.31,3.42,1.81,6.5,4.08,2.64
CZRH05000A,https://www.einaudilamezia.edu.it,3521,1587,4840,357,7,5.0,1.0,12.0,3.8,2.89,2.58,2.89,3.09,6.5,11.06,6.5,2.58
BLTD00101N,https://www.cadorescuola.edu.it,479,1588,0,1,0,9.0,3.0,0.0,4.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BOTA00601N,https://www.istitutoserpieri.edu.it,1997,1587,3345,204,7,8.0,1.0,6.0,3.9,3.67,2.46,3.66,4.07,6.5,6.5,3.91,2.46
PAPS08004C,https://www.liceosavarino.edu.it,2203,1587,3878,364,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,9.39,4.92,2.79
PCRA002031,https://www.campusagroalimentarepiacenza.it,2370,1587,3104,200,7,8.0,1.0,9.0,3.6,6.5,6.5,2.58,2.79,2.46,6.5,6.5,2.72
RGPC00201Q,https://www.istitutocurcio.edu.it,1654,1587,4092,352,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,9.77,4.86,2.79
FRPS070001,https://www.liceoceccano.edu.it/,3074,1587,5084,259,7,8.0,1.0,8.0,3.5,3.17,2.46,3.16,3.57,6.5,6.5,7.13,2.46
CHRC011019,https://www.iisdavincidegiorgio.edu.it/,1579,1587,3258,382,8,9.0,3.0,5.0,4.5,2.48,2.76,2.03,6.5,3.66,6.5,6.02,2.75
TAPS006012,https://www.lentinieinstein-mottola.edu.it,1395,1587,4326,355,7,5.0,1.0,6.0,4.2,2.93,2.58,2.92,3.16,6.5,2.09,5.23,2.58
LTTF05000D,https://www.giuliocesare.edu.it,4801,1593,7191,898,24,9.0,1.0,7.0,3.3,2.1,2.86,4.66,4.39,7.6,3.19,2.25,7.0
CATD03202G,https://www.iisatzeni.edu.it,2493,1587,4459,289,7,6.0,1.0,5.0,3.7,1.36,2.08,1.63,6.96,2.08,3.65,5.42,2.08
FIPS02701B,https://www.ilpontormoempoli.edu.it/,2144,1587,4210,380,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,2.18,9.81,3.84,2.58
TOPS041018,https://www.jcmaxwell.it,252,1604,848,1,0,9.0,1.0,7.0,3.4,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
RMTF19000X,https://www.itistrafelli.edu.it,2991,1587,4612,251,7,8.0,1.0,16.0,3.2,3.11,2.46,3.1,3.49,6.5,6.5,5.35,2.46
AVTA028023,https://agrariogeometra.edu.it/,4060,1587,5073,350,7,5.0,1.0,1.0,4.4,2.89,2.58,2.89,3.12,6.5,11.49,4.79,2.58
RMSD11000B,https://www.liceopablopicasso.edu.it,9853,1587,2907,594,7,7.0,1.0,7.0,4.0,0.3,0.33,0.3,2.04,0.3,2.09,5.98,0.3
VRRA02000Q,https://www.istitutomedici.edu.it,8861,1587,4807,672,12,9.0,1.0,16.0,3.5,7.0,2.79,1.64,1.77,7.0,10.28,2.14,2.2
CEPS060008,https://www.liceodivairano.edu.it,8362,1587,3197,364,7,7.0,1.0,7.0,4.0,3.12,2.28,3.12,3.62,6.5,5.19,3.5,2.28
SARH038016,https://www.istitutocomite.edu.it/,2369,1587,5970,237,4,9.0,1.0,13.0,3.1,2.37,10.43,2.06,6.5,4.41,5.93,4.15,1.1
RCPS016011,https://www.iiseuclide.edu.it,367,1604,848,1,0,4.0,3.0,5.0,4.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PTPS00301L,https://www.iocsanmarcello.edu.it,2692,1587,2451,277,5,4.0,3.0,5.0,4.0,1.88,2.26,1.94,3.46,2.76,4.29,4.24,1.22
TVTF01901D,https://www.palladio-tv.edu.it,2774,1587,3106,296,12,9.0,1.0,24.0,3.0,6.5,3.39,5.12,4.14,3.33,9.13,6.5,2.79
RMTF200009,https://www.itisvallauri.edu.it,1745,1587,5160,488,7,5.0,1.0,3.0,4.2,2.9,2.58,2.91,3.18,6.5,2.71,2.71,2.58
MITD02901D,https://www.iismachiavelli.edu.it,3768,1587,3978,315,7,8.0,1.0,12.0,3.5,3.58,2.46,4.16,4.69,2.46,6.5,6.5,3.65
PZPS017017,https://www.isisantarcangelo.edu.it,11994,1587,3369,273,5,4.0,3.0,13.0,4.0,1.37,2.48,1.77,3.44,2.58,4.08,3.16,2.73
RMPC26000Q,https://liceougofoscolo.edu.it/,1606,1587,3924,335,7,5.0,1.0,1.0,4.3,2.89,2.58,2.89,3.08,6.5,8.87,6.5,2.58
TPTD02000X,https://gcaruso.edu.it/,1547,1587,5669,377,7,5.0,1.0,0.0,4.3,2.89,2.58,2.89,3.08,2.18,12.78,6.5,2.58
LTTD11000N,https://www.istitutopisacaneponza.edu.it,1062,1587,4263,294,7,5.0,1.0,2.0,4.1,2.89,2.58,2.89,3.09,6.5,1.97,6.06,2.58
MSPC00101E,https://www.liceorossi.edu.it,2392,1587,4749,208,7,8.0,1.0,9.0,3.5,3.11,2.46,3.1,3.5,4.24,6.5,6.67,2.46
CTPC00102N,https://www.iisamari.edu.it,7272,1587,5328,358,4,9.0,2.0,44.0,2.5,6.5,1.75,6.1,2.8,1.89,6.5,3.96,6.5
PAPS016012,https://majoranapa.edu.it/,1036,1587,4880,343,7,5.0,1.0,0.0,4.4,2.89,2.58,2.89,3.08,7.45,1.96,6.5,2.58
CTPS01000D,https://www.liceoarchimede.it,1229,1587,3902,363,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,9.42,6.34,2.79
VIPS00601L,https://www.istitutosuperioreasiago.it,2120,1587,4290,251,7,8.0,1.0,20.0,3.0,3.15,2.46,3.15,3.55,6.5,6.5,5.03,2.46
FESD009011,https://www.aleottidosso.edu.it,5727,1587,2010,147,4,9.0,1.0,1.0,4.5,7.04,1.96,3.36,2.48,2.41,6.63,6.5,1.84
BAPS09000R,https://www.liceotedone.edu.it,2947,1587,5377,486,8,2.0,3.0,17.0,4.0,3.35,2.25,2.05,3.3,3.14,4.27,6.5,5.53
ROPS007021,https://www.primolevi.edu.it,7069,1587,3986,215,7,8.0,1.0,23.0,3.0,3.11,2.46,3.1,3.49,6.5,6.5,5.79,2.46
BLTF00101X,https://www.cadorescuola.net,335,1588,0,1,0,9.0,3.0,1.0,4.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
FRTD003013,https://istitutopertinialatri.edu.it/,11707,1587,3831,258,7,6.0,1.0,10.0,3.7,6.5,2.08,4.86,6.99,2.08,3.25,2.51,2.38
GEPS01801D,https://www.majorana.it,230,1604,848,1,0,5.0,1.0,1.0,4.3,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
AGTA012016,https://www.amatovetranosciacca.edu.it,2160,1587,4013,323,7,5.0,1.0,0.0,4.4,2.89,2.58,2.89,3.1,6.5,9.28,6.5,2.58
CSRC06801G,https://www.iisliceocariati.edu.it,3667,1587,4470,289,5,9.0,3.0,17.0,3.5,2.37,2.53,6.5,2.03,5.37,5.0,9.97,1.83
BORH050014,https://www.istitutoscappi.edu.it,5176,1587,6762,539,7,8.0,1.0,14.0,3.3,7.0,2.91,3.88,3.57,5.94,7.0,7.0,14.89
TPTD03000E,https://itetgaribaldi.edu.it/,5377,1587,4717,416,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.12,6.5,10.73,6.17,2.58
METD03302V,https://www.itctspugliatti.it/pasw/,3552,1587,5421,369,7,2.0,3.0,8.0,4.3,2.68,2.79,2.97,2.63,3.15,6.5,6.5,1.67
CSPS07801N,https://www.liceisgf.edu.it,275,1604,848,1,0,2.0,3.0,24.0,4.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
TERI009015,https://www.iisteramo.edu.it,4238,1587,7140,429,11,1.0,1.0,2.0,4.0,25.07,56.18,31.04,24.86,68.61,30.9,24.85,18.6
PATD014016,https://www.istitutosuperiorebisacquino.edu.it,2828,1587,4849,307,9,6.0,1.0,10.0,3.5,1.87,2.08,2.7,7.57,2.45,6.23,6.5,6.5
VARI01701E,https://www.isisvarese.edu.it,3245,1587,6428,421,5,4.0,3.0,16.0,4.0,1.39,2.61,1.79,4.01,5.47,4.84,1.8,6.5
BSTF006011,https://www.iiscberetta.it,262,1604,848,1,0,9.0,2.0,3.0,4.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
CNRI016018,https://www.istitutoguala.it,3179,1604,8941,658,12,1.0,1.0,12.0,3.7,3.63,3.03,3.36,3.34,2.58,3.07,3.64,3.03
SRPC070006,https://www.liceomegara.edu.it,8159,1587,6967,274,7,9.0,1.0,27.0,3.8,3.34,4.31,3.93,4.0,2.83,2.6,9.75,4.24
MITF19000B,https://www.itsosmilano.edu.it,1346,1587,4184,270,8,9.0,1.0,12.0,3.7,24.76,37.43,12.45,6.5,37.45,6.5,37.49,37.42
CBTF02301L,https://www.majoranatermoli.edu.it,1523,1587,3112,282,7,9.0,1.0,15.0,3.7,6.5,2.36,3.28,4.57,6.5,6.5,6.5,2.35
LTTD04000L,https://www.itsbianchini.edu.it,5346,1587,5986,255,7,9.0,1.0,20.0,3.4,22.06,22.98,1.25,23.06,3.03,10.65,1.55,6.5
AQPS03000Q,https://www.scientificoaz.edu.it/,2295,1587,3587,490,11,7.0,1.0,22.0,3.6,53.23,53.36,3.67,6.5,3.47,4.86,53.51,53.54
TORH010009,https://www.ipcolombatto.edu.it,2510,1587,5113,263,7,8.0,1.0,21.0,3.2,2.68,2.31,3.22,6.5,2.31,6.5,6.5,2.85
RMTD11801C,https://www.luigieinaudiroma.edu.it,1951,1587,4782,251,7,8.0,1.0,12.0,3.5,3.35,2.73,3.34,3.71,6.5,6.5,6.36,2.73
BNTF02202L,https://www.carafagiustiniani.edu.it,2221,1587,4869,355,7,5.0,1.0,3.0,4.1,2.89,2.58,2.89,3.09,6.5,7.0,6.06,2.58
ANPC02101N,https://iisgalileijesi.it/,1808,1587,4272,349,7,5.0,1.0,4.0,4.2,2.89,2.58,2.89,3.08,6.5,9.44,5.12,2.58
MCPS002015,https://www.iisdavinci.edu.it,3977,1587,4306,297,7,8.0,1.0,40.0,2.9,6.5,2.71,3.56,4.54,4.21,6.5,4.2,2.71
BSTF013014,https://www.cossali.edu.it,2810,1587,7209,609,9,1.0,1.0,26.0,3.4,3.63,2.4,2.43,0.3,4.13,4.0,3.44,2.95
FIRH01000P,https://www.alberghierosaffi.edu.it,1986,1587,2953,201,7,8.0,1.0,6.0,3.8,3.11,2.46,3.1,3.49,6.5,6.5,3.68,2.46
LESL03000R,https://www.liceociardopellegrinolecce.edu.it,4496,1587,4908,533,7,9.0,3.0,6.0,4.0,2.87,5.02,1.07,2.43,6.86,7.0,2.21,1.49
SSTD01901C,https://www.istituto-roth.edu.it,2732,1587,2067,320,7,4.0,3.0,2.0,4.4,2.42,3.14,4.66,3.16,3.27,2.12,6.5,3.36
NATN11801B,https://isabelladestecaracciolo.it/,2055,1587,3281,278,7,5.0,1.0,0.0,4.7,3.23,6.5,2.06,3.58,6.5,0.75,6.5,2.48
BOSL02000A,https://www.LICEOARCANGELI.edu.IT,2132,1587,4398,256,7,8.0,1.0,12.0,3.5,2.9,2.7,2.42,6.05,5.69,6.5,6.5,5.68
RMTF08401R,https://www.federicocaffe.edu.it,1887,1587,3808,223,7,8.0,1.0,15.0,3.3,3.11,2.46,3.1,3.5,3.91,6.5,6.5,2.46
RNRI010007,https://www.albertirimini.edu.it,2175,1587,3617,258,7,8.0,1.0,11.0,3.5,3.02,2.46,1.93,5.23,2.46,6.5,5.45,3.79
MSPS012014,https://lunilicei.it/,3813,1587,3997,280,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,3.08,6.5,9.02,4.58,2.58
RGTD01701C,https://www.fermivittoria.it,1636,1587,3394,302,7,6.0,1.0,9.0,3.5,5.84,2.31,5.85,6.5,2.98,4.67,6.5,2.31
MITF13000Q,https://www.itiscannizzaro.edu.it/,2073,1587,3699,232,7,8.0,1.0,22.0,3.2,2.76,2.46,4.93,5.94,2.46,6.5,4.93,3.06
RMTF023019,https://www.vonneumann.edu.it,929,1587,3524,209,4,9.0,3.0,7.0,3.9,0.94,4.28,5.13,6.71,4.66,6.5,6.5,1.24
PITD03000R,https://www.itcgfermi.it,3470,1587,4698,287,7,8.0,1.0,0.0,4.0,3.12,2.46,3.11,3.52,3.95,3.93,4.38,2.46
NATD14202B,https://www.itcgpareto.edu.it,1549,1587,2943,295,7,7.0,1.0,0.0,4.4,3.12,2.28,3.12,3.6,6.5,4.07,6.5,2.28
APPS02000E,https://www.liceorosetti.edu.it,3402,1571,4429,188,3,3.0,2.0,16.0,3.8,6.5,3.04,2.14,6.5,2.36,2.96,6.5,2.95
SPRC007027,https://www.einaudichiodo.edu.it,1311,1587,4068,377,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.82,5.0,2.79
UDRI040009,https://www.gceconi.eu,2249,1587,6074,237,7,8.0,1.0,17.0,3.4,6.5,2.46,2.65,2.33,2.46,6.5,6.5,2.8
BNPS01201V,https://www.istitutosuperiorediana.edu.it,3475,1587,4616,474,7,7.0,1.0,0.0,4.2,3.12,2.28,3.12,3.62,6.5,6.79,6.5,2.28
RATF01000T,https://itisravenna.edu.it/,4369,1587,6790,357,7,5.0,1.0,2.0,4.3,3.14,2.43,3.13,3.53,6.5,2.32,7.35,2.43
RNTD01000T,https://www.valturio.edu.it/,2202,1587,9634,472,11,6.0,1.0,17.0,3.4,3.93,2.1,3.91,2.4,2.1,7.37,3.9,2.61
BATD056016,https://www.itescarafa.edu.it,2559,1587,6287,533,9,9.0,1.0,24.0,3.2,4.48,5.12,4.12,5.4,3.77,5.08,7.0,13.77
VIPC010004,https://www.liceopigafetta.edu.it,19101,1587,5753,395,5,4.0,3.0,0.0,4.5,1.81,1.71,3.81,6.5,3.49,6.5,6.5,1.62
CETF05000Q,https://www.itfalco.edu.it,3094,1587,3757,253,7,6.0,1.0,16.0,3.5,6.5,2.01,2.49,6.98,2.01,8.61,6.5,6.5
GEPS07000D,https://www.liceoking.it,2754,1587,4052,214,7,8.0,1.0,11.0,3.5,6.5,2.46,3.86,3.04,6.5,6.5,6.5,3.47
PVPC010006,https://www.liceocairoli.edu.it,1831,1587,27056,772,11,9.0,1.0,20.0,3.5,11.22,7.0,3.06,16.64,2.26,7.0,49.95,3.24
KRTA004018,https://isgangale.edu.it/,4918,1587,4881,490,7,5.0,1.0,4.0,4.4,2.95,2.58,2.95,3.18,6.5,2.93,3.92,2.58
ALPC01601G,https://www.saluzzo-plana.edu.it,7759,1587,5738,484,7,8.0,1.0,12.0,3.5,3.42,2.81,3.41,3.78,7.49,6.5,9.28,2.81
CSTF020003,https://www.itiscastrovillari.edu.it,319,1604,848,1,0,9.0,3.0,49.0,3.1,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
TRTD00701Q,https://www.casagrandecesi.edu.it,2949,1587,6255,280,7,8.0,1.0,17.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,4.43,2.46
TOPC020003,https://www.liceobotta.it,2164,1587,2097,221,6,9.0,1.0,4.0,3.5,6.5,6.5,3.48,8.99,8.65,2.87,6.5,2.29
RATL02000L,https://www.itmorigiaperdisa.it,3770,1587,5530,327,7,5.0,1.0,3.0,4.5,3.1,2.79,3.1,3.3,6.5,8.16,4.77,2.79
CEPS01401G,https://www.isisvincenzocorrado.edu.it/,3906,1587,5415,523,7,5.0,1.0,6.0,4.0,2.89,2.58,2.89,3.08,7.0,12.75,7.0,2.58
MTPC00101N,https://www.isispitagoramontalbano.edu.it,14968,1587,7969,456,7,2.0,3.0,18.0,3.6,2.91,2.3,10.04,7.88,5.31,6.5,6.5,3.82
NAPS02601Q,https://www.liceomorantenapoli.edu.it,2173,1587,4174,403,7,7.0,1.0,0.0,4.5,3.13,2.28,3.13,3.63,6.5,6.6,6.5,2.28
FETD00601V,https://www.isit100.fe.it,2839,1587,5215,313,13,9.0,1.0,17.0,3.5,6.5,2.43,6.5,3.05,3.99,3.93,2.8,3.67
PSPS00101T,https://www.omnicomprensivo-montefeltro.edu.it,1311,1587,2973,403,7,3.0,3.0,5.0,4.5,18.6,18.77,18.6,6.5,18.79,18.6,18.97,19.58
MOTD03000T,https://www.itesbarozzi.edu.it,2095,1587,14070,102,7,9.0,1.0,34.0,2.4,6.5,3.28,0.68,15.61,3.17,3.23,6.5,3.57
GEPS080004,https://www.lanfranconi.edu.it,2610,1587,4589,228,7,8.0,1.0,9.0,3.5,6.5,2.46,3.11,3.49,6.5,6.5,7.69,2.46
